question_id,system,model,rater,accuracy,hallucination,completeness,interpretability
Q126,standard_rag,llama3_8b,rater_A,,,,
Q126,standard_rag,llama3_8b,rater_B,,,,
Q126,standard_rag,llama3_8b,rater_C,,,,
Q126,kg_rag,gpt4,rater_A,,,,
Q126,kg_rag,gpt4,rater_B,,,,
Q126,kg_rag,gpt4,rater_C,,,,
Q126,kg_rag,llama3_8b,rater_A,,,,
Q126,kg_rag,llama3_8b,rater_B,,,,
Q126,kg_rag,llama3_8b,rater_C,,,,
Q127,llm_only,gpt4,rater_A,,,,
Q127,llm_only,gpt4,rater_B,,,,
Q127,llm_only,gpt4,rater_C,,,,
Q127,llm_only,llama3_8b,rater_A,,,,
Q127,llm_only,llama3_8b,rater_B,,,,
Q127,llm_only,llama3_8b,rater_C,,,,
Q127,standard_rag,gpt4,rater_A,,,,
Q127,standard_rag,gpt4,rater_B,,,,
Q127,standard_rag,gpt4,rater_C,,,,
Q127,standard_rag,llama3_8b,rater_A,,,,
Q127,standard_rag,llama3_8b,rater_B,,,,
Q127,standard_rag,llama3_8b,rater_C,,,,
Q127,kg_rag,gpt4,rater_A,,,,
Q127,kg_rag,gpt4,rater_B,,,,
Q127,kg_rag,gpt4,rater_C,,,,
Q127,kg_rag,llama3_8b,rater_A,,,,
Q127,kg_rag,llama3_8b,rater_B,,,,
Q127,kg_rag,llama3_8b,rater_C,,,,
Q128,llm_only,gpt4,rater_A,,,,
Q128,llm_only,gpt4,rater_B,,,,
Q128,llm_only,gpt4,rater_C,,,,
Q128,llm_only,llama3_8b,rater_A,,,,
Q128,llm_only,llama3_8b,rater_B,,,,
Q128,llm_only,llama3_8b,rater_C,,,,
Q128,standard_rag,gpt4,rater_A,,,,
Q128,standard_rag,gpt4,rater_B,,,,
Q128,standard_rag,gpt4,rater_C,,,,
Q128,standard_rag,llama3_8b,rater_A,,,,
Q128,standard_rag,llama3_8b,rater_B,,,,
Q128,standard_rag,llama3_8b,rater_C,,,,
Q128,kg_rag,gpt4,rater_A,,,,
Q128,kg_rag,gpt4,rater_B,,,,
Q128,kg_rag,gpt4,rater_C,,,,
Q128,kg_rag,llama3_8b,rater_A,,,,
Q128,kg_rag,llama3_8b,rater_B,,,,
Q128,kg_rag,llama3_8b,rater_C,,,,
Q129,llm_only,gpt4,rater_A,,,,
Q129,llm_only,gpt4,rater_B,,,,
Q129,llm_only,gpt4,rater_C,,,,
Q129,llm_only,llama3_8b,rater_A,,,,
Q129,llm_only,llama3_8b,rater_B,,,,
Q129,llm_only,llama3_8b,rater_C,,,,
Q129,standard_rag,gpt4,rater_A,,,,
Q129,standard_rag,gpt4,rater_B,,,,
Q129,standard_rag,gpt4,rater_C,,,,
Q129,standard_rag,llama3_8b,rater_A,,,,
Q129,standard_rag,llama3_8b,rater_B,,,,
Q129,standard_rag,llama3_8b,rater_C,,,,
Q129,kg_rag,gpt4,rater_A,,,,
Q129,kg_rag,gpt4,rater_B,,,,
Q129,kg_rag,gpt4,rater_C,,,,
Q129,kg_rag,llama3_8b,rater_A,,,,
Q129,kg_rag,llama3_8b,rater_B,,,,
Q129,kg_rag,llama3_8b,rater_C,,,,
Q130,llm_only,gpt4,rater_A,,,,
Q130,llm_only,gpt4,rater_B,,,,
Q130,llm_only,gpt4,rater_C,,,,
Q130,llm_only,llama3_8b,rater_A,,,,
Q130,llm_only,llama3_8b,rater_B,,,,
Q130,llm_only,llama3_8b,rater_C,,,,
Q130,standard_rag,gpt4,rater_A,,,,
Q130,standard_rag,gpt4,rater_B,,,,
Q130,standard_rag,gpt4,rater_C,,,,
Q130,standard_rag,llama3_8b,rater_A,,,,
Q130,standard_rag,llama3_8b,rater_B,,,,
Q130,standard_rag,llama3_8b,rater_C,,,,
Q130,kg_rag,gpt4,rater_A,,,,
Q130,kg_rag,gpt4,rater_B,,,,
Q130,kg_rag,gpt4,rater_C,,,,
Q130,kg_rag,llama3_8b,rater_A,,,,
Q130,kg_rag,llama3_8b,rater_B,,,,
Q130,kg_rag,llama3_8b,rater_C,,,,
Q131,llm_only,gpt4,rater_A,,,,
Q131,llm_only,gpt4,rater_B,,,,
Q131,llm_only,gpt4,rater_C,,,,
Q131,llm_only,llama3_8b,rater_A,,,,
Q131,llm_only,llama3_8b,rater_B,,,,
Q131,llm_only,llama3_8b,rater_C,,,,
Q131,standard_rag,gpt4,rater_A,,,,
Q131,standard_rag,gpt4,rater_B,,,,
Q131,standard_rag,gpt4,rater_C,,,,
Q131,standard_rag,llama3_8b,rater_A,,,,
Q131,standard_rag,llama3_8b,rater_B,,,,
Q131,standard_rag,llama3_8b,rater_C,,,,
Q131,kg_rag,gpt4,rater_A,,,,
Q131,kg_rag,gpt4,rater_B,,,,
Q131,kg_rag,gpt4,rater_C,,,,
Q131,kg_rag,llama3_8b,rater_A,,,,
Q131,kg_rag,llama3_8b,rater_B,,,,
Q131,kg_rag,llama3_8b,rater_C,,,,
Q132,llm_only,gpt4,rater_A,,,,
Q132,llm_only,gpt4,rater_B,,,,
Q132,llm_only,gpt4,rater_C,,,,
Q132,llm_only,llama3_8b,rater_A,,,,
Q132,llm_only,llama3_8b,rater_B,,,,
Q132,llm_only,llama3_8b,rater_C,,,,
Q132,standard_rag,gpt4,rater_A,,,,
Q132,standard_rag,gpt4,rater_B,,,,
Q132,standard_rag,gpt4,rater_C,,,,
Q132,standard_rag,llama3_8b,rater_A,,,,
Q132,standard_rag,llama3_8b,rater_B,,,,
Q132,standard_rag,llama3_8b,rater_C,,,,
Q132,kg_rag,gpt4,rater_A,,,,
Q132,kg_rag,gpt4,rater_B,,,,
Q132,kg_rag,gpt4,rater_C,,,,
Q132,kg_rag,llama3_8b,rater_A,,,,
Q132,kg_rag,llama3_8b,rater_B,,,,
Q132,kg_rag,llama3_8b,rater_C,,,,
Q133,llm_only,gpt4,rater_A,,,,
Q133,llm_only,gpt4,rater_B,,,,
Q133,llm_only,gpt4,rater_C,,,,
Q133,llm_only,llama3_8b,rater_A,,,,
Q133,llm_only,llama3_8b,rater_B,,,,
Q133,llm_only,llama3_8b,rater_C,,,,
Q133,standard_rag,gpt4,rater_A,,,,
Q133,standard_rag,gpt4,rater_B,,,,
Q133,standard_rag,gpt4,rater_C,,,,
Q133,standard_rag,llama3_8b,rater_A,,,,
Q133,standard_rag,llama3_8b,rater_B,,,,
Q133,standard_rag,llama3_8b,rater_C,,,,
Q133,kg_rag,gpt4,rater_A,,,,
Q133,kg_rag,gpt4,rater_B,,,,
Q133,kg_rag,gpt4,rater_C,,,,
Q133,kg_rag,llama3_8b,rater_A,,,,
Q133,kg_rag,llama3_8b,rater_B,,,,
Q133,kg_rag,llama3_8b,rater_C,,,,
Q134,llm_only,gpt4,rater_A,,,,
Q134,llm_only,gpt4,rater_B,,,,
Q134,llm_only,gpt4,rater_C,,,,
Q134,llm_only,llama3_8b,rater_A,,,,
Q134,llm_only,llama3_8b,rater_B,,,,
Q134,llm_only,llama3_8b,rater_C,,,,
Q134,standard_rag,gpt4,rater_A,,,,
Q134,standard_rag,gpt4,rater_B,,,,
Q134,standard_rag,gpt4,rater_C,,,,
Q134,standard_rag,llama3_8b,rater_A,,,,
Q134,standard_rag,llama3_8b,rater_B,,,,
Q134,standard_rag,llama3_8b,rater_C,,,,
Q134,kg_rag,gpt4,rater_A,,,,
Q134,kg_rag,gpt4,rater_B,,,,
Q134,kg_rag,gpt4,rater_C,,,,
Q134,kg_rag,llama3_8b,rater_A,,,,
Q134,kg_rag,llama3_8b,rater_B,,,,
Q134,kg_rag,llama3_8b,rater_C,,,,
Q135,llm_only,gpt4,rater_A,,,,
Q135,llm_only,gpt4,rater_B,,,,
Q135,llm_only,gpt4,rater_C,,,,
Q135,llm_only,llama3_8b,rater_A,,,,
Q135,llm_only,llama3_8b,rater_B,,,,
Q135,llm_only,llama3_8b,rater_C,,,,
Q135,standard_rag,gpt4,rater_A,,,,
Q135,standard_rag,gpt4,rater_B,,,,
Q135,standard_rag,gpt4,rater_C,,,,
Q135,standard_rag,llama3_8b,rater_A,,,,
Q135,standard_rag,llama3_8b,rater_B,,,,
Q135,standard_rag,llama3_8b,rater_C,,,,
Q135,kg_rag,gpt4,rater_A,,,,
Q135,kg_rag,gpt4,rater_B,,,,
Q135,kg_rag,gpt4,rater_C,,,,
Q135,kg_rag,llama3_8b,rater_A,,,,
Q135,kg_rag,llama3_8b,rater_B,,,,
Q135,kg_rag,llama3_8b,rater_C,,,,
Q136,llm_only,gpt4,rater_A,,,,
Q136,llm_only,gpt4,rater_B,,,,
Q136,llm_only,gpt4,rater_C,,,,
Q136,llm_only,llama3_8b,rater_A,,,,
Q136,llm_only,llama3_8b,rater_B,,,,
Q136,llm_only,llama3_8b,rater_C,,,,
Q136,standard_rag,gpt4,rater_A,,,,
Q136,standard_rag,gpt4,rater_B,,,,
Q136,standard_rag,gpt4,rater_C,,,,
Q136,standard_rag,llama3_8b,rater_A,,,,
Q136,standard_rag,llama3_8b,rater_B,,,,
Q136,standard_rag,llama3_8b,rater_C,,,,
Q136,kg_rag,gpt4,rater_A,,,,
Q136,kg_rag,gpt4,rater_B,,,,
Q136,kg_rag,gpt4,rater_C,,,,
Q136,kg_rag,llama3_8b,rater_A,,,,
Q136,kg_rag,llama3_8b,rater_B,,,,
Q136,kg_rag,llama3_8b,rater_C,,,,
Q137,llm_only,gpt4,rater_A,,,,
Q137,llm_only,gpt4,rater_B,,,,
Q137,llm_only,gpt4,rater_C,,,,
Q137,llm_only,llama3_8b,rater_A,,,,
Q137,llm_only,llama3_8b,rater_B,,,,
Q137,llm_only,llama3_8b,rater_C,,,,
Q137,standard_rag,gpt4,rater_A,,,,
Q137,standard_rag,gpt4,rater_B,,,,
Q137,standard_rag,gpt4,rater_C,,,,
Q137,standard_rag,llama3_8b,rater_A,,,,
Q137,standard_rag,llama3_8b,rater_B,,,,
Q137,standard_rag,llama3_8b,rater_C,,,,
Q137,kg_rag,gpt4,rater_A,,,,
Q137,kg_rag,gpt4,rater_B,,,,
Q137,kg_rag,gpt4,rater_C,,,,
Q137,kg_rag,llama3_8b,rater_A,,,,
Q137,kg_rag,llama3_8b,rater_B,,,,
Q137,kg_rag,llama3_8b,rater_C,,,,
Q138,llm_only,gpt4,rater_A,,,,
Q138,llm_only,gpt4,rater_B,,,,
Q138,llm_only,gpt4,rater_C,,,,
Q138,llm_only,llama3_8b,rater_A,,,,
Q138,llm_only,llama3_8b,rater_B,,,,
Q138,llm_only,llama3_8b,rater_C,,,,
Q138,standard_rag,gpt4,rater_A,,,,
Q138,standard_rag,gpt4,rater_B,,,,
Q138,standard_rag,gpt4,rater_C,,,,
Q138,standard_rag,llama3_8b,rater_A,,,,
Q138,standard_rag,llama3_8b,rater_B,,,,
Q138,standard_rag,llama3_8b,rater_C,,,,
Q138,kg_rag,gpt4,rater_A,,,,
Q138,kg_rag,gpt4,rater_B,,,,
Q138,kg_rag,gpt4,rater_C,,,,
Q138,kg_rag,llama3_8b,rater_A,,,,
Q138,kg_rag,llama3_8b,rater_B,,,,
Q138,kg_rag,llama3_8b,rater_C,,,,
Q139,llm_only,gpt4,rater_A,,,,
Q139,llm_only,gpt4,rater_B,,,,
Q139,llm_only,gpt4,rater_C,,,,
Q139,llm_only,llama3_8b,rater_A,,,,
Q139,llm_only,llama3_8b,rater_B,,,,
Q139,llm_only,llama3_8b,rater_C,,,,
Q139,standard_rag,gpt4,rater_A,,,,
Q139,standard_rag,gpt4,rater_B,,,,
Q139,standard_rag,gpt4,rater_C,,,,
Q139,standard_rag,llama3_8b,rater_A,,,,
Q139,standard_rag,llama3_8b,rater_B,,,,
Q139,standard_rag,llama3_8b,rater_C,,,,
Q139,kg_rag,gpt4,rater_A,,,,
Q139,kg_rag,gpt4,rater_B,,,,
Q139,kg_rag,gpt4,rater_C,,,,
Q139,kg_rag,llama3_8b,rater_A,,,,
Q139,kg_rag,llama3_8b,rater_B,,,,
Q139,kg_rag,llama3_8b,rater_C,,,,
Q140,llm_only,gpt4,rater_A,,,,
Q140,llm_only,gpt4,rater_B,,,,
Q140,llm_only,gpt4,rater_C,,,,
Q140,llm_only,llama3_8b,rater_A,,,,
Q140,llm_only,llama3_8b,rater_B,,,,
Q140,llm_only,llama3_8b,rater_C,,,,
Q140,standard_rag,gpt4,rater_A,,,,
Q140,standard_rag,gpt4,rater_B,,,,
Q140,standard_rag,gpt4,rater_C,,,,
Q140,standard_rag,llama3_8b,rater_A,,,,
Q140,standard_rag,llama3_8b,rater_B,,,,
Q140,standard_rag,llama3_8b,rater_C,,,,
Q140,kg_rag,gpt4,rater_A,,,,
Q140,kg_rag,gpt4,rater_B,,,,
Q140,kg_rag,gpt4,rater_C,,,,
Q140,kg_rag,llama3_8b,rater_A,,,,
Q140,kg_rag,llama3_8b,rater_B,,,,
Q140,kg_rag,llama3_8b,rater_C,,,,
Q141,llm_only,gpt4,rater_A,,,,
Q141,llm_only,gpt4,rater_B,,,,
Q141,llm_only,gpt4,rater_C,,,,
Q141,llm_only,llama3_8b,rater_A,,,,
Q141,llm_only,llama3_8b,rater_B,,,,
Q141,llm_only,llama3_8b,rater_C,,,,
Q141,standard_rag,gpt4,rater_A,,,,
Q141,standard_rag,gpt4,rater_B,,,,
Q141,standard_rag,gpt4,rater_C,,,,
Q141,standard_rag,llama3_8b,rater_A,,,,
Q141,standard_rag,llama3_8b,rater_B,,,,
Q141,standard_rag,llama3_8b,rater_C,,,,
Q141,kg_rag,gpt4,rater_A,,,,
Q141,kg_rag,gpt4,rater_B,,,,
Q141,kg_rag,gpt4,rater_C,,,,
Q141,kg_rag,llama3_8b,rater_A,,,,
Q141,kg_rag,llama3_8b,rater_B,,,,
Q141,kg_rag,llama3_8b,rater_C,,,,
Q142,llm_only,gpt4,rater_A,,,,
Q142,llm_only,gpt4,rater_B,,,,
Q142,llm_only,gpt4,rater_C,,,,
Q142,llm_only,llama3_8b,rater_A,,,,
Q142,llm_only,llama3_8b,rater_B,,,,
Q142,llm_only,llama3_8b,rater_C,,,,
Q142,standard_rag,gpt4,rater_A,,,,
Q142,standard_rag,gpt4,rater_B,,,,
Q142,standard_rag,gpt4,rater_C,,,,
Q142,standard_rag,llama3_8b,rater_A,,,,
Q142,standard_rag,llama3_8b,rater_B,,,,
Q142,standard_rag,llama3_8b,rater_C,,,,
Q142,kg_rag,gpt4,rater_A,,,,
Q142,kg_rag,gpt4,rater_B,,,,
Q142,kg_rag,gpt4,rater_C,,,,
Q142,kg_rag,llama3_8b,rater_A,,,,
Q142,kg_rag,llama3_8b,rater_B,,,,
Q142,kg_rag,llama3_8b,rater_C,,,,
Q143,llm_only,gpt4,rater_A,,,,
Q143,llm_only,gpt4,rater_B,,,,
Q143,llm_only,gpt4,rater_C,,,,
Q143,llm_only,llama3_8b,rater_A,,,,
Q143,llm_only,llama3_8b,rater_B,,,,
Q143,llm_only,llama3_8b,rater_C,,,,
Q143,standard_rag,gpt4,rater_A,,,,
Q143,standard_rag,gpt4,rater_B,,,,
Q143,standard_rag,gpt4,rater_C,,,,
Q143,standard_rag,llama3_8b,rater_A,,,,
Q143,standard_rag,llama3_8b,rater_B,,,,
Q143,standard_rag,llama3_8b,rater_C,,,,
Q143,kg_rag,gpt4,rater_A,,,,
Q143,kg_rag,gpt4,rater_B,,,,
Q143,kg_rag,gpt4,rater_C,,,,
Q143,kg_rag,llama3_8b,rater_A,,,,
Q143,kg_rag,llama3_8b,rater_B,,,,
Q143,kg_rag,llama3_8b,rater_C,,,,
Q144,llm_only,gpt4,rater_A,,,,
Q144,llm_only,gpt4,rater_B,,,,
Q144,llm_only,gpt4,rater_C,,,,
Q144,llm_only,llama3_8b,rater_A,,,,
Q144,llm_only,llama3_8b,rater_B,,,,
Q144,llm_only,llama3_8b,rater_C,,,,
Q144,standard_rag,gpt4,rater_A,,,,
Q144,standard_rag,gpt4,rater_B,,,,
Q144,standard_rag,gpt4,rater_C,,,,
Q144,standard_rag,llama3_8b,rater_A,,,,
Q144,standard_rag,llama3_8b,rater_B,,,,
Q144,standard_rag,llama3_8b,rater_C,,,,
Q144,kg_rag,gpt4,rater_A,,,,
Q144,kg_rag,gpt4,rater_B,,,,
Q144,kg_rag,gpt4,rater_C,,,,
Q144,kg_rag,llama3_8b,rater_A,,,,
Q144,kg_rag,llama3_8b,rater_B,,,,
Q144,kg_rag,llama3_8b,rater_C,,,,
Q145,llm_only,gpt4,rater_A,,,,
Q145,llm_only,gpt4,rater_B,,,,
Q145,llm_only,gpt4,rater_C,,,,
Q145,llm_only,llama3_8b,rater_A,,,,
Q145,llm_only,llama3_8b,rater_B,,,,
Q145,llm_only,llama3_8b,rater_C,,,,
Q145,standard_rag,gpt4,rater_A,,,,
Q145,standard_rag,gpt4,rater_B,,,,
Q145,standard_rag,gpt4,rater_C,,,,
Q145,standard_rag,llama3_8b,rater_A,,,,
Q145,standard_rag,llama3_8b,rater_B,,,,
Q145,standard_rag,llama3_8b,rater_C,,,,
Q145,kg_rag,gpt4,rater_A,,,,
Q145,kg_rag,gpt4,rater_B,,,,
Q145,kg_rag,gpt4,rater_C,,,,
Q145,kg_rag,llama3_8b,rater_A,,,,
Q145,kg_rag,llama3_8b,rater_B,,,,
Q145,kg_rag,llama3_8b,rater_C,,,,
Q146,llm_only,gpt4,rater_A,,,,
Q146,llm_only,gpt4,rater_B,,,,
Q146,llm_only,gpt4,rater_C,,,,
Q146,llm_only,llama3_8b,rater_A,,,,
Q146,llm_only,llama3_8b,rater_B,,,,
Q146,llm_only,llama3_8b,rater_C,,,,
Q146,standard_rag,gpt4,rater_A,,,,
Q146,standard_rag,gpt4,rater_B,,,,
Q146,standard_rag,gpt4,rater_C,,,,
Q146,standard_rag,llama3_8b,rater_A,,,,
Q146,standard_rag,llama3_8b,rater_B,,,,
Q146,standard_rag,llama3_8b,rater_C,,,,
Q146,kg_rag,gpt4,rater_A,,,,
Q146,kg_rag,gpt4,rater_B,,,,
Q146,kg_rag,gpt4,rater_C,,,,
Q146,kg_rag,llama3_8b,rater_A,,,,
Q146,kg_rag,llama3_8b,rater_B,,,,
Q146,kg_rag,llama3_8b,rater_C,,,,
Q147,llm_only,gpt4,rater_A,,,,
Q147,llm_only,gpt4,rater_B,,,,
Q147,llm_only,gpt4,rater_C,,,,
Q147,llm_only,llama3_8b,rater_A,,,,
Q147,llm_only,llama3_8b,rater_B,,,,
Q147,llm_only,llama3_8b,rater_C,,,,
Q147,standard_rag,gpt4,rater_A,,,,
Q147,standard_rag,gpt4,rater_B,,,,
Q147,standard_rag,gpt4,rater_C,,,,
Q147,standard_rag,llama3_8b,rater_A,,,,
Q147,standard_rag,llama3_8b,rater_B,,,,
Q147,standard_rag,llama3_8b,rater_C,,,,
Q147,kg_rag,gpt4,rater_A,,,,
Q147,kg_rag,gpt4,rater_B,,,,
Q147,kg_rag,gpt4,rater_C,,,,
Q147,kg_rag,llama3_8b,rater_A,,,,
Q147,kg_rag,llama3_8b,rater_B,,,,
Q147,kg_rag,llama3_8b,rater_C,,,,
Q148,llm_only,gpt4,rater_A,,,,
Q148,llm_only,gpt4,rater_B,,,,
Q148,llm_only,gpt4,rater_C,,,,
Q148,llm_only,llama3_8b,rater_A,,,,
Q148,llm_only,llama3_8b,rater_B,,,,
Q148,llm_only,llama3_8b,rater_C,,,,
Q148,standard_rag,gpt4,rater_A,,,,
Q148,standard_rag,gpt4,rater_B,,,,
Q148,standard_rag,gpt4,rater_C,,,,
Q148,standard_rag,llama3_8b,rater_A,,,,
Q148,standard_rag,llama3_8b,rater_B,,,,
Q148,standard_rag,llama3_8b,rater_C,,,,
Q148,kg_rag,gpt4,rater_A,,,,
Q148,kg_rag,gpt4,rater_B,,,,
Q148,kg_rag,gpt4,rater_C,,,,
Q148,kg_rag,llama3_8b,rater_A,,,,
Q148,kg_rag,llama3_8b,rater_B,,,,
Q148,kg_rag,llama3_8b,rater_C,,,,
Q149,llm_only,gpt4,rater_A,,,,
Q149,llm_only,gpt4,rater_B,,,,
Q149,llm_only,gpt4,rater_C,,,,
Q149,llm_only,llama3_8b,rater_A,,,,
Q149,llm_only,llama3_8b,rater_B,,,,
Q149,llm_only,llama3_8b,rater_C,,,,
Q149,standard_rag,gpt4,rater_A,,,,
Q149,standard_rag,gpt4,rater_B,,,,
Q149,standard_rag,gpt4,rater_C,,,,
Q149,standard_rag,llama3_8b,rater_A,,,,
Q149,standard_rag,llama3_8b,rater_B,,,,
Q149,standard_rag,llama3_8b,rater_C,,,,
Q149,kg_rag,gpt4,rater_A,,,,
Q149,kg_rag,gpt4,rater_B,,,,
Q149,kg_rag,gpt4,rater_C,,,,
Q149,kg_rag,llama3_8b,rater_A,,,,
Q149,kg_rag,llama3_8b,rater_B,,,,
Q149,kg_rag,llama3_8b,rater_C,,,,
Q150,llm_only,gpt4,rater_A,,,,
Q150,llm_only,gpt4,rater_B,,,,
Q150,llm_only,gpt4,rater_C,,,,
Q150,llm_only,llama3_8b,rater_A,,,,
Q150,llm_only,llama3_8b,rater_B,,,,
Q150,llm_only,llama3_8b,rater_C,,,,
Q150,standard_rag,gpt4,rater_A,,,,
Q150,standard_rag,gpt4,rater_B,,,,
Q150,standard_rag,gpt4,rater_C,,,,
Q150,standard_rag,llama3_8b,rater_A,,,,
Q150,standard_rag,llama3_8b,rater_B,,,,
Q150,standard_rag,llama3_8b,rater_C,,,,
Q150,kg_rag,gpt4,rater_A,,,,
Q150,kg_rag,gpt4,rater_B,,,,
Q150,kg_rag,gpt4,rater_C,,,,
Q150,kg_rag,llama3_8b,rater_A,,,,
Q150,kg_rag,llama3_8b,rater_B,,,,
Q150,kg_rag,llama3_8b,rater_C,,,,
